,startTimeInSeconds,timerDurationInSeconds,clockDurationInSeconds,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,totalDistanceInMeters,summaryId,activityId,activityName
0,1653555297,2236,2543,7.800000190734863,19,169,2.9769999980926514,6738.60009765625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
1,1653555301,2240,2547,7.599999904632568,19,169,2.9769999980926514,6750.009765625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
2,1653555305,2244,2551,7.400000095367432,19,168,2.9579999446868896,6761.7900390625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
3,1653555309,2248,2555,9.0,19,168,2.9769999980926514,6773.97021484375,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
4,1653555314,2253,2560,9.0,19,167,2.9860000610351562,6788.77978515625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
5,1653555316,2255,2562,8.600000381469727,19,164,2.9860000610351562,6794.35986328125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
6,1653555319,2258,2565,8.600000381469727,19,161,2.994999885559082,6804.1298828125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
7,1653555325,2264,2571,9.199999809265137,19,159,2.996000051498413,6821.10009765625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
8,1653555326,2265,2572,9.199999809265137,19,161,2.996000051498413,6824.43017578125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
9,1653555327,2266,2573,9.0,19,158,2.996000051498413,6827.77001953125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
10,1653555331,2270,2577,9.0,19,158,3.0139999389648438,6839.35009765625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
11,1653555333,2272,2579,9.0,19,155,3.0139999389648438,6845.02001953125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
12,1653555334,2273,2580,9.199999809265137,19,158,3.0139999389648438,6847.97021484375,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
13,1653555338,2277,2584,9.199999809265137,19,158,3.0239999294281006,6859.2998046875,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
14,1653555344,2283,2590,8.800000190734863,19,159,3.0420000553131104,6876.06005859375,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
15,1653555346,2285,2592,9.199999809265137,19,160,3.0420000553131104,6881.830078125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
16,1653555351,2290,2597,9.600000381469727,19,160,3.0420000553131104,6896.830078125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
17,1653555357,2296,2603,9.600000381469727,19,161,3.0230000019073486,6912.97998046875,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
18,1653555363,2302,2609,9.199999809265137,19,161,3.0139999389648438,6931.3798828125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
19,1653555365,2304,2611,9.199999809265137,19,162,3.0139999389648438,6936.77001953125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
20,1653555371,2310,2617,9.0,19,163,3.0139999389648438,6954.0400390625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
21,1653555372,2311,2618,9.399999618530273,19,164,3.0139999389648438,6957.14013671875,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
22,1653555376,2315,2622,10.199999809265137,19,165,3.0139999389648438,6968.759765625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
23,1653555382,2321,2628,10.199999809265137,19,166,3.003999948501587,6984.43017578125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
24,1653555388,2327,2634,9.800000190734863,20,165,2.9860000610351562,7001.25,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
25,1653555390,2329,2636,9.600000381469727,19,164,2.9760000705718994,7006.43017578125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
26,1653555396,2335,2642,9.800000190734863,20,164,2.9670000076293945,7025.419921875,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
27,1653555399,2338,2645,9.800000190734863,20,163,2.9760000705718994,7034.8798828125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
28,1653555402,2341,2648,9.600000381469727,20,162,2.9860000610351562,7043.41015625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
29,1653555403,2342,2649,9.600000381469727,20,159,2.9860000610351562,7046.4501953125,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
30,1653555405,2344,2651,9.399999618530273,20,162,2.994999885559082,7052.68994140625,8894996876-detail,8894996876,Melbourne - Fartlek Taper 12km
