,startTimeInSeconds,timerDurationInSeconds,clockDurationInSeconds,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,totalDistanceInMeters,summaryId,activityId,activityName
0,1663630861,1123,1123,73.0,21,152,3.1540000438690186,3292.090087890625,9638702641-detail,9638702641,Melbourne Running
1,1663630867,1129,1129,73.4000015258789,20,153,3.115999937057495,3311.300048828125,9638702641-detail,9638702641,Melbourne Running
2,1663630872,1134,1134,73.19999694824219,20,150,3.1070001125335693,3325.919921875,9638702641-detail,9638702641,Melbourne Running
3,1663630876,1138,1138,73.19999694824219,20,151,3.1070001125335693,3337.080078125,9638702641-detail,9638702641,Melbourne Running
4,1663630881,1143,1143,72.80000305175781,20,148,3.0789999961853027,3352.320068359375,9638702641-detail,9638702641,Melbourne Running
5,1663630885,1147,1147,72.5999984741211,20,150,3.069999933242798,3364.840087890625,9638702641-detail,9638702641,Melbourne Running
6,1663630891,1153,1153,73.5999984741211,20,149,3.059999942779541,3381.050048828125,9638702641-detail,9638702641,Melbourne Running
7,1663630892,1154,1154,73.5999984741211,20,149,3.059999942779541,3383.510009765625,9638702641-detail,9638702641,Melbourne Running
8,1663630898,1160,1160,73.80000305175781,20,151,3.0320000648498535,3400.85009765625,9638702641-detail,9638702641,Melbourne Running
9,1663630899,1161,1161,74.0,20,151,3.0320000648498535,3404.010009765625,9638702641-detail,9638702641,Melbourne Running
10,1663630901,1163,1163,74.19999694824219,20,148,3.0320000648498535,3410.919921875,9638702641-detail,9638702641,Melbourne Running
11,1663630904,1166,1166,74.19999694824219,20,148,3.0320000648498535,3421.52001953125,9638702641-detail,9638702641,Melbourne Running
12,1663630910,1172,1172,74.19999694824219,20,151,3.0420000553131104,3441.93994140625,9638702641-detail,9638702641,Melbourne Running
13,1663630911,1173,1173,74.19999694824219,20,149,3.0420000553131104,3445.360107421875,9638702641-detail,9638702641,Melbourne Running
14,1663630916,1178,1178,73.0,20,149,3.059999942779541,3464.659912109375,9638702641-detail,9638702641,Melbourne Running
15,1663630917,1179,1179,73.0,20,148,3.059999942779541,3467.4599609375,9638702641-detail,9638702641,Melbourne Running
16,1663630921,1183,1183,73.0,20,151,3.059999942779541,3479.179931640625,9638702641-detail,9638702641,Melbourne Running
17,1663630923,1185,1185,73.19999694824219,20,149,3.069999933242798,3485.1298828125,9638702641-detail,9638702641,Melbourne Running
18,1663630929,1191,1191,73.0,20,151,3.059999942779541,3503.510009765625,9638702641-detail,9638702641,Melbourne Running
19,1663630930,1192,1192,72.4000015258789,20,152,3.059999942779541,3507.110107421875,9638702641-detail,9638702641,Melbourne Running
20,1663630933,1195,1195,72.0,20,151,3.069999933242798,3516.280029296875,9638702641-detail,9638702641,Melbourne Running
21,1663630936,1198,1198,71.80000305175781,20,152,3.0789999961853027,3525.050048828125,9638702641-detail,9638702641,Melbourne Running
22,1663630942,1204,1204,71.80000305175781,20,152,3.0789999961853027,3540.9599609375,9638702641-detail,9638702641,Melbourne Running
23,1663630943,1205,1205,71.80000305175781,20,154,3.069999933242798,3543.669921875,9638702641-detail,9638702641,Melbourne Running
24,1663630949,1211,1211,71.4000015258789,20,153,3.0510001182556152,3562.070068359375,9638702641-detail,9638702641,Melbourne Running
25,1663630950,1212,1212,71.4000015258789,20,154,3.0510001182556152,3565.75,9638702641-detail,9638702641,Melbourne Running
26,1663630955,1217,1217,71.19999694824219,20,151,3.059999942779541,3582.010009765625,9638702641-detail,9638702641,Melbourne Running
27,1663630958,1220,1220,71.0,20,149,3.069999933242798,3591.43994140625,9638702641-detail,9638702641,Melbourne Running
28,1663630962,1224,1224,71.0,19,149,3.0789999961853027,3605.02001953125,9638702641-detail,9638702641,Melbourne Running
29,1663630965,1227,1227,70.80000305175781,19,148,3.0880000591278076,3614.409912109375,9638702641-detail,9638702641,Melbourne Running
30,1663630971,1233,1233,70.80000305175781,19,147,3.0980000495910645,3634.669921875,9638702641-detail,9638702641,Melbourne Running
31,1663630976,1238,1238,70.5999984741211,19,150,3.115999937057495,3649.43994140625,9638702641-detail,9638702641,Melbourne Running
32,1663630977,1239,1239,70.5999984741211,19,150,3.125999927520752,3652.3798828125,9638702641-detail,9638702641,Melbourne Running
33,1659998876,906,1124,79.5999984741211,12,179,4.01200008392334,3013.68994140625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
34,1659998880,910,1128,79.5999984741211,12,179,4.031000137329102,3030.510009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
35,1659998886,916,1134,79.80000305175781,12,179,4.114999771118164,3051.4599609375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
36,1659998889,919,1137,79.80000305175781,12,179,4.124000072479248,3063.72998046875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
37,1659998894,924,1142,79.4000015258789,12,182,4.124000072479248,3085.169921875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
38,1659998899,929,1147,79.19999694824219,12,179,4.1519999504089355,3107.2099609375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
39,1659998904,934,1152,79.0,12,179,4.160999774932861,3129.47998046875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
40,1659998906,936,1154,79.0,12,179,4.179999828338623,3137.239990234375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
41,1659998911,941,1159,78.80000305175781,12,179,4.189000129699707,3157.169921875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
42,1659998913,943,1161,78.5999984741211,12,178,4.189000129699707,3164.77001953125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
43,1659998919,949,1167,78.5999984741211,12,178,4.160999774932861,3187.949951171875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
44,1659998925,955,1173,78.4000015258789,12,177,4.14300012588501,3211.659912109375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
45,1659998928,958,1176,78.19999694824219,12,177,4.14300012588501,3223.10009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
46,1659998930,960,1178,78.0,13,178,4.14300012588501,3230.85009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
47,1659998935,965,1183,78.0,12,179,4.14300012588501,3251.800048828125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
48,1659998936,966,1184,78.0,13,179,4.132999897003174,3255.550048828125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
49,1659998942,972,1190,78.0,13,180,4.114999771118164,3279.219970703125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
50,1659998943,973,1191,78.0,13,180,4.114999771118164,3283.530029296875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
51,1659998948,978,1196,78.0,13,180,4.105999946594238,3304.719970703125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
52,1659998951,981,1199,78.0,13,181,4.124000072479248,3317.0400390625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
53,1659998956,986,1204,78.4000015258789,13,183,4.124000072479248,3336.699951171875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
54,1659998961,991,1209,78.5999984741211,13,183,4.124000072479248,3357.260009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
55,1659998962,992,1210,78.5999984741211,13,181,4.124000072479248,3361.60009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
56,1659998968,998,1216,78.80000305175781,13,180,4.14300012588501,3384.2099609375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
57,1659998973,1003,1221,78.80000305175781,13,181,4.14300012588501,3404.8798828125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
58,1659998977,1007,1225,78.80000305175781,13,181,4.132999897003174,3419.669921875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
59,1659998983,1013,1231,78.5999984741211,13,181,4.105999946594238,3442.97998046875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
60,1659998989,1019,1237,78.19999694824219,13,180,4.067999839782715,3466.2099609375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
61,1659998993,1023,1241,78.0,13,180,4.059000015258789,3482.820068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
62,1659998998,1028,1246,77.80000305175781,13,180,4.050000190734863,3503.320068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
63,1659999003,1033,1251,77.5999984741211,13,180,4.059000015258789,3523.260009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
64,1659999004,1034,1252,77.5999984741211,13,180,4.050000190734863,3527.3798828125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
65,1659999010,1040,1258,77.5999984741211,13,180,4.050000190734863,3550.9599609375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
66,1659999011,1041,1259,77.5999984741211,13,180,4.050000190734863,3554.780029296875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
67,1659999016,1046,1264,77.5999984741211,13,178,4.031000137329102,3575.06005859375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
68,1659999020,1050,1268,77.5999984741211,13,178,4.031000137329102,3591.10009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
69,1659999026,1056,1274,77.5999984741211,13,177,4.039999961853027,3614.81005859375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
70,1659999029,1059,1277,77.4000015258789,13,177,4.031000137329102,3626.5,9365328704-detail,9365328704,Melbourne - 10k Time Trial
71,1659999033,1063,1281,77.0,13,178,4.031000137329102,3642.320068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
72,1659999038,1068,1286,77.0,13,179,4.021999835968018,3661.389892578125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
73,1659999044,1074,1292,77.19999694824219,13,180,4.002999782562256,3685.419921875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
74,1659999049,1079,1297,76.80000305175781,13,178,4.002999782562256,3705.699951171875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
75,1659999054,1084,1302,76.19999694824219,13,177,4.01200008392334,3727.070068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
76,1659999060,1090,1308,76.0,13,177,4.039999961853027,3750.340087890625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
77,1659999066,1096,1314,76.0,13,179,4.031000137329102,3771.610107421875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
78,1659999067,1097,1315,76.0,13,178,4.01200008392334,3775.72998046875,9365328704-detail,9365328704,Melbourne - 10k Time Trial
79,1659999072,1102,1320,75.80000305175781,13,179,3.8910000324249268,3795.820068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
80,1659999078,1108,1326,75.80000305175781,13,179,3.9000000953674316,3819.320068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
81,1659999079,1109,1327,75.5999984741211,13,180,3.8910000324249268,3823.300048828125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
82,1659999084,1114,1332,75.5999984741211,13,178,3.9189999103546143,3844.070068359375,9365328704-detail,9365328704,Melbourne - 10k Time Trial
83,1659999087,1117,1335,75.5999984741211,13,179,3.927999973297119,3855.2900390625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
84,1659999092,1122,1340,75.4000015258789,13,180,3.947000026702881,3875.330078125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
85,1659999096,1126,1344,75.19999694824219,13,181,3.9189999103546143,3891.60009765625,9365328704-detail,9365328704,Melbourne - 10k Time Trial
86,1659999101,1131,1349,75.19999694824219,13,179,3.9100000858306885,3911.6298828125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
87,1659999106,1136,1354,75.0,13,179,3.9100000858306885,3931.639892578125,9365328704-detail,9365328704,Melbourne - 10k Time Trial
