,startTimeInSeconds,timerDurationInSeconds,clockDurationInSeconds,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,totalDistanceInMeters,summaryId,activityId,activityName
12,1659600126,217,217,56.400001525878906,24,147,3.0420000553131104,660.1099853515625,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
13,1659600129,220,220,56.599998474121094,24,148,3.0320000648498535,669.1799926757812,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
14,1659600131,222,222,56.79999923706055,24,145,3.0139999389648438,674.2100219726562,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
15,1659600136,227,227,56.79999923706055,24,149,2.9579999446868896,689.2000122070312,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
16,1659600142,233,233,56.79999923706055,24,149,2.930000066757202,707.030029296875,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
17,1659600148,239,239,57.20000076293945,24,150,2.938999891281128,726.0700073242188,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
18,1659600150,241,241,57.20000076293945,24,151,2.947999954223633,732.27001953125,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
19,1659600154,245,245,57.400001525878906,24,151,2.9670000076293945,744.27001953125,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
20,1659600158,249,249,58.0,24,150,2.9860000610351562,755.1199951171875,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
21,1659600160,251,251,58.0,24,149,2.994999885559082,761.9199829101562,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
22,1659600166,257,257,58.20000076293945,24,149,3.0420000553131104,783.4199829101562,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
23,1659600169,260,260,58.400001525878906,24,145,3.059999942779541,792.8300170898438,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
24,1659600175,266,266,58.400001525878906,24,147,3.069999933242798,810.72998046875,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
25,1659600178,269,269,58.400001525878906,24,147,3.069999933242798,821.0399780273438,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
26,1659600184,275,275,58.79999923706055,24,148,3.069999933242798,839.8800048828125,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
27,1659600185,276,276,58.79999923706055,24,149,3.069999933242798,842.6900024414062,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
28,1659600191,282,282,58.79999923706055,24,150,3.069999933242798,860.9400024414062,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
29,1659600192,283,283,59.0,24,150,3.069999933242798,863.2100219726562,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
30,1659600198,289,289,59.20000076293945,24,150,3.069999933242798,881.6400146484375,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
31,1659600532,623,623,59.20000076293945,21,143,2.7899999618530273,1866.739990234375,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
32,1659600533,624,624,59.599998474121094,21,143,2.7899999618530273,1869.5799560546875,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
33,1659600534,625,625,59.79999923706055,21,141,2.7990000247955322,1872.4000244140625,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
34,1659600537,628,628,60.0,21,138,2.809000015258789,1880.5799560546875,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
35,1659600539,630,630,60.0,21,141,2.809000015258789,1885.800048828125,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
36,1659600543,634,634,60.400001525878906,20,140,2.809000015258789,1896.5,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
37,1659600549,640,640,60.400001525878906,20,140,2.7990000247955322,1913.280029296875,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
38,1659600550,641,641,60.400001525878906,20,140,2.809000015258789,1916.0899658203125,9335154269-detail,9335154269,Melbourne - Copy of Technique Tempo TA
