,startTimeInSeconds,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInSeconds,clockDurationInSeconds,movingDurationInSeconds,latitudeInDegree,longitudeInDegree,swimCadenceInStrokesPerMinute,powerInWatts,bikeCadenceInRPM,summaryId,activityId,summary.activityName,summary.activityType,summary.startTimeInSeconds,summary.startTimeOffsetInSeconds,summary.durationInSeconds,summary.distanceInMeters,summary.averageHeartRateInBeatsPerMinute,summary.averageSpeedInMetersPerSecond,summary.averagePaceInMinutesPerKilometer,summary.averageRunCadenceInStepsPerMinute,summary.maxHeartRateInBeatsPerMinute,summary.maxSpeedInMetersPerSecond,summary.maxPaceInMinutesPerKilometer,summary.maxRunCadenceInStepsPerMinute,summary.averageSwimCadenceInStrokesPerMinute,summary.averageBikeCadenceInRoundsPerMinute,summary.maxBikeCadenceInRoundsPerMinute,summary.steps,summary.activeKilocalories,summary.startingLatitudeInDegree,summary.startingLongitudeInDegree,summary.totalElevationGainInMeters,summary.totalElevationLossInMeters
0,1659822080,36.599998474121094,23,123,3.2750000953674316,91,3.2799999713897705,0,0,0,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
1,1659822081,36.599998474121094,22,123,3.1630001068115234,91,6.440000057220459,1,1,1,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
2,1659822087,37.0,22,122,3.125999927520752,92,26.420000076293945,7,7,7,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
3,1659822091,36.599998474121094,22,125,3.3399999141693115,93,39.25,11,11,11,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
4,1659822092,36.400001525878906,22,129,2.9019999504089355,96,42.15999984741211,12,12,12,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
5,1659822093,36.20000076293945,22,136,3.322000026702881,108,45.47999954223633,13,13,13,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
6,1659822094,36.20000076293945,22,139,3.4149999618530273,112,48.900001525878906,14,14,14,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
7,1659822100,36.0,22,141,3.1070001125335693,92,69.69000244140625,20,20,20,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
8,1659822103,36.0,22,143,3.0980000495910645,91,79.16000366210938,23,23,23,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
9,1659822109,36.0,22,143,3.0230000019073486,89,96.94999694824219,29,29,29,0.0,0.0,0.0,0.0,0.0,9351915391-detail,9351915391,Melbourne Running,RUNNING,1659822080,36000,5537,16009.27,147,2.891,5.765018,176.26562,160,3.826,4.3561597,225,0.0,0.0,0.0,16108,1224,-37.88826101459563,145.0908057577908,117.92,121.77
